lyrics,genre
funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied open open funk flow nigga friend hit switch like solo creep jeep brat put right leave ghetto bitch nigga click nigga roll kick shit call funkdafied funkalistic vocalistic real shit shit funk funkdafied nigga brat come like baby listen catch pimp freak duet like ashford simpson funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied put thang hoe hang like matter fact come brat tattattat shit neck snap mean shit bend tear roof mutha like parliament roll control like dammit brat funk bandit handle know hit grammer let niggas know real mama jama straight head like chronic sack pass brat pass sistas fellas time groove provide funkdafied sound home break fool proper like dynamite humunah humunah comin like honeymoon stay come baby miss team nigga whoomp funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied funkdafied,pop
long finish patrol light burn distance dare sound scar snow sleep giants listen tether line gold brothers patrol breathe keep rhythm know get cold wool cape weave smell lavender lipstick come home know better watch snow wive mother pray count rosaries lover lipstick lavender keep close hold close hour escape sunlight run mountain ravenous face moon come soon stay late feel goddamn ring gold heat hair promptly cool set light blind paint pattern skin head dovetail nicely chest lay shop face forge think tend coal smiths flame high eye dream lie bridle hades good control bellow breathe work painfully slow hold taste reward white iron draw like paint know know tell time need loud feel right listen whisper lips graze line memorize word press leave mark promise pull knuckle white breathe slip mountain ridge finish,pop
make heart know jealous make need know cocoon world surely heal ills warm terrify make know leave know dream follow grow world know long slow make,pop
night set softly hush fall leave cast shiver shadow house tree light street lamp paint pattern wall like piece puzzle child uneven scrawl narrow flight stairs narrow little room early even gloom impale wall eye dimly pattern life puzzle moment birth instant death pattern follow breathe breath like maze path lie pattern alter die pattern remain wall darkness fell fit darkness dwell like color skin grow life pattern scarcely control,pop
land believe tonight away land believe hold tight silver moon shin eye kiss like yesterday paradise live land believe go need deceive love hand caress face embrace tenderly deep heart land believe land believe land believe love hand caress face embrace tenderly deep heart land believe land believe land believe land believe,pop
raspberries miscellaneous tonight smile eye want arm tonight look young know romance smile tonight tonight tonight tonight baby tonight make tonight tonight gonna tonight tonight know wrong right know feel tonight look young know romance know mean smile tonight sleep baby tonight wanna feel good inside baby tonight feel tonight come come come come come baby tonight,pop
remember kiss kiss sigh sigh fundamental things apply time go lovers rely matter future bring time go moonlight songs date hearts passion jealousy hate woman need mate story fight world welcome lovers time go,pop
wrong wish know time tell true life blue reds know feel friends dead dead feet stick hand medicine time tell true lose head know feel friends dead dead feet stick hand medicine say dead feet stick hand medicine time heal slow forget things say know feel friends dead dead feet stick hand medicine dead feet stick hand medicine medicine medicine medicine medicine medicine medicine medicine medicine medicine medicine medicine medicine medicine medicine,pop
tonight bottle memory come true friend think tonight bottle night leave barroom feel pain close time tonight memory sober couldn drink mind bottle turn lately turn everyday wind effect hurt familiar,pop
like time reach past songs songs borrow blue songs remember yesterday remember yesterday remember night dance sound clarinets dance cheek cheek sweet fantasy remember night remember carry light start steal heart know right remember night remember night remember night lovelight candle glow champagne flow night look room remember darling chair table remember carry light start steal heart know right remember night remember night remember night remember night,pop
nights endless days turn know go fast livin life past today rest life best life open eye go know recall better love today rest life best life night know score tear eye blind friend know come despair space mean today rest life know gonna best life today rest life lift eye rest life,pop
go lady room write wall like nice time number waitin waitin reach pocketbook pull dime drop phone slot prayin line waitin waitin dial number answer dime slot ready trot tryin makin headway operator wrong dial stupid number long operator say number disconnect number disconnect number disconnect number disconnect hello sorry hello sorry hello sorry,pop
forget hop forget doubt blow give best think remember hop remember time wasn weather time come shin know go part ways know say things know fate forget remember know remember peaceful life wife know forget peaceful life wife know forget forget forget,pop
leave angeles toy wear black boys start hate nigge mexican give shit homosexual idle get confuse fly dateline hand turn cause days change night change instant days change night change instant leave angeles hard goodbye best friend buy clock hollywood boulevard leave felt felt felt get confuse fly dateline hand turn cause days change night change instant days change night change instant days change night change instant,pop
dream soldier come life cheap bread wine share mean shame awaken scream rocket fly nearby scar cling dream beat fear soldier go lebanon lebanon leave camp stop scan world outside shop snipers hide leave home week think like police find weren suppose peace soldier go lebanon lebanon lebanon lebanon dream true dream true soldier go lebanon lebanon lebanon lebanon,pop
go legs twitch daddy say need good lick go vegas come place fool fall fool like crash face want place fool fall fool like wild go hold style shoo boop shoo boop shoo boop take advice place go couldn tell say know fool fall fool like fool fall fool like shoo boop shoo boop shoo boop,pop
pledge heart embrace struggle renew blurry mind hypnotize fast wonder tristessa soul take soul believe wish receive believe hang life tristessa true surely true surely surely surely home believe wish receive believe tristessa tristessa tristessa,pop
rain days like complain days like fall place like flick switch mama tell days like need worry days like hurry days like part puzzle start look like remember days like need answer days like meet chancer days like betray kiss mama tell days like play trick freeloaders kick business want live remember days like step dream days like people understand mean days like ring change mama tell days like mama tell days like mama tell days like mama tell days like mama tell days like,pop
grow accustom face make begin grow accustom tune whistle night noon smile frown down second nature like breathe breathe serenely independent content surely grow accustom look accustom voice accustom face grow accustom face make begin get hear good morning joy woes highs low second nature like breathe breathe grateful woman easy forget like habit break grow accustom accustom face,pop
know tear cry smile pose heart break know friends learn truth want sympathy party dance show know maybe time walk hear prayer loneliness fade away darling tell stay pass hurt grow feel better know,pop
like string like infatuate wrong explanation conversation hold fear fight tear try make life complete value people true cry longer hurt dirt make stronger hold fear fight tear loud crowd know hold fear fight tear,pop
doom bopa doom bopa doom bopa fool fall bird sing lover awake break fall rain fall fool fall fall heart crazy beat fore know fail beat tell fall fool fall doom bopa doom bopa doom bopa bird sing lover awake break fall rain fall fool fall fall tell fall tell fool fall,pop
best lookin woman charm ladies high society woman soul money gold belong woman soul regular fellow need need cadillac diamonds woman hold soul richer richest gold woman soul need woman class class woman mean gonna need kind woman hold fit tight yeah throw fight know woman soul money gold richer richest gold woman soul woman soul,pop
dipdip dooba dipdip dooba hardly thank star send precious hear prayer thank give break darling breath time apart hardly heart come think think lose worry heart ache darling breath little step little beat heart single minute awake darling breath little step little beat heart single minute awake ohaah little breath little step breath dipdip dooba dipdip dooba,pop
sit mansion guard expansion question motives mean wonder like dream wall wealth surround people hound gentle spanish lady cook meals feel limousines laughter party everafter play game purchase piece paradise changeschanging rain train londontown road borrow friends dirges pain circle circle paris rome make scene miss beatles stone phone come home changeschanging leave bind people live life live live life exactly live life live live life exactly live life,pop
workin workin hard workin workin hard come home makea makea grindin grindin long grindin grindin long thruway thruway thruway thruway say woman woman woman woman woman woman woman woman feel good woman woman woman woman woman woman woman woman feel alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright mmmmmmmmmm say woman woman woman woman woman woman woman woman feel good woman woman woman woman woman woman woman woman feel alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright feel good soul soul ooowee mmmhmmmm,pop
clear sky dry eye smile darkness go softness show change style time word rhyme bless soul hand kiss roll reality make laugh fantasy world disney girls come summer days cape time make wine garage country shade lemonade guess slow turn world local girl smaller open cars clearer star lack fantasy world disney girls come lovehi popwell good morning loveget guess girl swell cause like church bingo chance time dance life spend night dream warmth miss things wish come true place live guess go stay peaceful life forever wife someday earlier nights pillow fight soft laugh fantasy world disney girls come,pop
wish folks gracious host dismay wisdom backseat girl afraid bring home folks look word forget hear troop lawn frau alive panel bring home folks look word forget word germany country people change word germany splendid castle fine cuisine drive park outside germanmade resent people germanmade bring home folks look word forget word germany country people change word germany splendid castle fine cuisine lovely german women wonderful rivers flow hill word germany country people change word germany splendid castle fine cuisine word germany country people change word germany splendid castle fine cuisine word germany country people change word germany splendid castle fine cuisine lovely german women,pop
like opera like ballet wave movies drive away guess dumb cause know smart deep inside roll heart yeahyeahyeah deep inside roll heart roll heart lookin good time roll heart roll heart roll heart lookin good time like massage mean wish people like away guess dumb cause know smart deep inside roll heart yeahyeahyeah deep inside roll heart yeah roll heart searchin good time roll heart roll heart roll heart lookin good time yeah roll heart lookin good time roll heart roll heart yeah roll heart lookin good time yeah yeah roll heart searchin good time roll heart searchin good time roll heart yeah searchin good time yeah roll heart yeah searchin good time hear hear,pop
look eye know right fight tie hand want listen want reach free heaven help fight fear thing keep free reason hang heart stay heart belong free run away free sign kind guarantee wanna hold hold shake past make break take control take free heaven help fight fear thing keep free reason hang heart stay heart belong free wanna hold hold want listen want reach free heaven help fight fear thing keep reason hang heart stay heart belong free heaven help fight fear thing keep reason hang heart stay heart belong free heaven help fight fear thing keep reason hang heart stay heart belong free,pop
telephone wrong line dial baby number click time telephone wrong line dial baby number click time dial repair service say hello help tell wrong phone cause baby wouldn hang telephone wrong line dial baby number click time telephone wrong line dial baby number click time phone ring time answer tell happen minute later operator say hang place baby telephone wrong line dial baby number click time telephone wrong line dial number click time strange telephone telephone keep tell baby home home party line situation blow mind anymore operator dial right number couldn check line time pretty sure phone wouldn answer telephone wrong line dial baby number click time telephone wrong line dial number click time connection affection situation blow mind blow mind baby line line try dial information telephone cooperation telephone phone tell baby home baby anymore help telephone help telephone,pop
girl lonely streets friends meet silence room dream childhood invent truths mind drift away secret place steal away wipe away tear eye wipe away tear eye good say treat right say round morning sickness kick inside phantom kiss phantom mind drift away secret place steal away wipe away tear eye wipe away teardrops eye mind drift away secret place steal away wipe away tear eye wipe away tear lie wipe away tear eye wipe away tear lie wipe away tear eye wipe away tear wipe away tear,pop
heaven know try face start rhythm make body ache like mortar wall break heaven know try treat better heaven know try little stay heaven know try drift apart right start break border break give love miss go miss deep inside word compensate nights die heaven know try treat better heaven know try little stay heaven know try drift apart right start face break break twice like felt like pain move gonna blame people blame card whichever go star heaven know try treat better heaven know try little stay heaven know try drift apart right start,pop
go paris forget face capture stain glass young live long pass statues lovers place go continent relieve restless walk ruin icons smash bomb moments call today pain passion play stretch youth ash dust time make history paume face know peace know strife leisure toil canvas medium life midst rubble felt sense rebirth cathedral live call pray life earth moments call today pain passion play stretch youth ash dust time make history mountains switzerland brilliant cold stand hotel room watch halfmoon bleed light like illumine tiny figure fast asleep dawn time return flock moments call today pain passion play stretch youth ash dust time make history,pop
sign point pass walk away follow home sidewalks block blame deep inside tear force deep inside pain choose hide walk away follow home rain beat weary eye cry inside heart wall find haunt small,pop
baby need tell clearly recall worry sacrifice time sure satisfy hard thing bring wanna love wanna hour baby look limit love wanna minute hour baby look limit baby need touch need explode freely completely want good drop gonna stop love wanna hour baby look limit love wanna minute hour baby look limit love wanna love wanna love say love wanna baby baby baby love love look limit love love hour baby look limit look look love love look limit love love look limit love love love baby look limit limit love love love babe look look look love love babe love babe love babe limit love babe love babe love look limit look love love babe love look limit love look limit love love look limit need tell love look limit love look limit,pop
peep everyday set like clockwork glock work put body standstills kill take life like take shit miss niggas play try steal gotta guard grill like barbecue cause harm like honeybees swarm vocally arm responsibility kill think niggas flauging think seagal ball fall wayside fall little nappy head niggas project carjack income unsafe tend flex like solo lolo smoke thing nono time niggas rhyme fuck country shit bunch shit hear world like come straight world alien world alien world alien world right smile take advantage moment cause soon hold memories like roller coaster handle bar tightly cause slightly rocker appear average little know problems gots joust float game life despite place feel race quit bitch heat beat like cop cultivate stable dirt skeet drop concentrate knock niggas cause sense kind scar spread wing head better things maybe mockingbird nightingale want sing keep thing alive table bring like hailstorms blizzards middle spring world world alien world alien world alien world,pop
speak softly hold warm heart feel word tender tremble moments start world share know winecolored days warm deep nights speak softly hear vow live life becauause come world softly winecolored days warm deep nights speak softly hear vow live life becauause come world softly,pop
smile heart ache smile break cloud smile fear sorrow smile maybe tomorrow come shin light face gladness hide sadness tear near time try smile cry life worthwhile smile time try smile cry life worthwhile smile,pop
makin livin hard takin givin snow rain bright draggin line draggin line eat purple flower snow rain bright draggin line draggin line draggin line draggin line feel fine talkin bout peace mind gonna time gettin good sign draggin line draggin line draggin line draggin line lovin free feelin spirit hug tree near diggin snow rain bright draggin line draggin line draggin line draggin line feel fine talkin bout peace mind gonna time gettin good sign draggin line draggin line draggin line draggin line draggin line draggin line lala lala lala lala draggin line draggin line lala lala lala draggin line draggin line lala lala lala lala draggin line draggin line lala lala lala draggin line draggin line lala lala lala lala draggin line draggin line lala lala lala,pop
sail away night hear soon long loon sweet darling mess speak tattoo say see sign laugh laugh sweet darling mess want need number number near hear feel near hear sweet darling sweet darling sweet darling mess mess mess adlib,pop
believe stronger believe stronger baby worry disappear trouble surround disappear near need love know need love know believe stronger believe believe stronger believe believe stronger baby believe sadness nice know world madness nice know somebody care need love know need love know believe stronger believe believe stronger believe believe stronger baby believe baby feel good baby need love know know need love know believe stronger believe believe stronger believe believe stronger baby believe believe stronger believe believe stronger baby believe believe stronger,pop
hide smile lie beware care trust experience believe true gonna gonna hurt gonna hurt hurt girl child wise know know steal heart cause gonna gonna hurt gonna hurt hurt think number wear crown gonna gonna hurt hurt hurt gonna gonna gonna gonna,pop
think bout night guess spell think allright miss try hold moon long morning arm remember tell eye kiss guess time realize miss try hold moon long morning arm arm miss try hold moon long morning arm arm ahahh yeah yeah yeah yeah miss try hold moon long morning arm kiss need kiss long morning long morning arm kissi realize kissi eye long morning arm,pop
die thousand time die thousand time die thousand time feel human surmise human eye time say time say say make difference come friend cry thousand time cry thousand time cry thousand time feel human surmise human eye die thousand time die thousand time cry thousand time cry thousand time waooooo waooooo waooooo waooooo,pop
cause shine think start glow need light baby know starlight starbright tonight starlight starbright right starlight starbright tonight starlight starbright yeah cause darkness lose guide turn starlight starbright tonight starlight starbright right starlight starbright tonight starlight starbright yeah shine heavenly body tonight cause know gonna right shine heavenly body tonight cause know gonna right luckiest starlight starbright tonight starlight starbright right starlight starbright tonight starlight starbright yeah shine heavenly body tonight cause know gonna right shine heavenly body tonight cause know gonna right luckiest luckiest starlight starbright tonight starlight starbright right starlight starbright tonight starlight starbright starlight starbright right baby stay tonight starlight starbright starlight starbright starlight starbright starlight starbright starlight starbright baby starlight starbright stay tonight baby baby stay tonight,pop
room busy street echo life fragment accidents separate incidents listen wall share space repeat corridors perform movements build build street street pass stairs build build street street pass stairs listen wall share space repeat corridors perform movements nature tragedy chain neck lead lead sure care reason life follow passion live different great climb fall dare hold fate steal away destiny catch quiet story story build build street street pass stairs listen wall share space repeat corridors perform movements story story build build street street pass stairs,pop
eagle call call tide turn bring wind change feel promise promise promise time earth move feet step closer complete final promise promise promise promise promise promise promise promise time time change world know know promise live share wisdom mistake past hear younger generation feel promise promise promise promise promise promise promise promise promise promise promise promise promise promise better baby time time change world know know promise live share eagle call call tide turn bring wind change feel promise promise promise time earth move feet step closer complete final promise promise promise promise promise promise promise promise wisdom mistake past hear younger generation final promise promise promise eagle call call tide turn bring wind change feel promise promise promise promise promise promise promise feel eagle call call tide turn bring wind change promise promise promise promise time earth move feet promise promise step closer complete promise promise promise promise,pop
mind brain drift better days like sit blacktop school ground bitch finally go blame pain dwell remind sweet young girl sacrifice blind cause reazlied lose real play fool stable soul go tell word say pump pressure deep inside head late tell word go blame pain,pop
quiet sleep need little years sleep helpless couldn tell soul ashamed mess eye forget silent metal mercies castrate boys bone listen fossils relics time mutilate mean easy ashamed mess eye forget quiet sleep quiet sleep quiet trust hear ashamed mess eye forget fall snow cover know come save awful sound,pop
yeah fade hear felt think word weigh safe naked inside fear years shots dark gun hear hear yeah hide fallout waste need want hear word weigh safe inside head think care,pop
baby know hurt right feel like prove smile face know forever ask say darling hurt felt like deserve prove wrong walk quick judge like break heart live break heart break heart wanna live baby live time go know little better girl go baby baby know afraid know afraid feel feel understand girl time girl time deserve prove wrong wrong walk walk quick judge quick judge like darling break heart live live girl baby break heart heart live live break heart break heart girl swear swear break heart girl break heart break heart live live world break heart live baby want need,pop
throw horseshoe leave shoulder spend life search leaf clover chase rainbows go go babe music world sing get grow lose make sorry worry know go,pop
moon play star spring like jupiter mar word hold hand word darling kiss life song sing forevermore worship word true word,pop
forever fate obey slave want question demand life command want matter away distance mean go year offer throne heart soul matter away distance mean cause go year offer throne heart soul baby,pop
blue days black nights blue tear fall dear go blue days black nights heart keep call dear memories sorry give reason doubt go leave blue memories think blue days black nights realise miss know time blue,pop
time quarrel break heart cause afraid night star teenager feel feel guess learn good cause night star teenager cry tear lonely want hard goodbye love night star teenager cry tear lonely want hard goodbye love night star teenager teenager teenager teenager,pop
write songs lead cloud grey russian play guarantee fool fall heigh alas lackaday dismiss memory kiss know begin time feller need friend dismiss memory kiss aware,pop
blue sky smilin nothin blue sky bluebirds singin song nothin bluebirds long shinin bright things goin right noticin days hurryin blue days go nothin blue sky blue sky smilin nothin blue sky bluebirds singin song nothin bluebirds long shinin bright things goin right noticin days hurryin blue days go nothin blue sky,pop
break heart love break heart love handle care break heart need darling fair flirt constantly hurt treat carelessly know jealous unkind sweetheart beg break heart love break heart darling hurt know goodbye remember life greatest break heart like child break little sweetheart beg break heart love break heart,pop
callin world ready brand beat summer time right dancin streets dancin chicago orleans york city need music sweet music sweet music sweet music music swingin swayin record playin dancin street matter wear long come grab girl world dancin dancin street invitation nation folks meet laughin singin music swingin dancin street philadelphia philadelphia baltimore baltimore yeah forget motor city forget motor city need music sweet music sweet music sweet music music swingin swayin record playin dancin street yeah matter wear long come grasp girl world dancin dancin street philadelphia philadelphia baltimore baltimore forget motor city forget motor city california california mention halifax scotia mention know know manchester amherst amherst alexandria fall church boyle heights boyle heights hear,pop
show exactly fell true show exactly special true fell try fall decide teach exactly true show exactly fell show exactly special teach exactly,pop
baby know right tell road prayer someday paths cross maybe kind lose free choose life lose forget baby baby forget baby today borrow minute tomorrow cause sorrow forget baby forget someday paths cross maybe kind lose know forget baby baby forget baby forget baby baby forget baby baby forget ahha yeah,pop
dream dream life blue hear noise wait like see welcome home years look crowd tear good streets blue blue blue blue blue blue see bold knight drop like fly see kings roll mire see gods point finger doom fight holiest war smash holiest jaw jail beat impale drag world thing learn years stricken fear walk care world friends gather today hear clear shall cause arm blue blue blue blue blue blue woahh,pop
everybody modern lovers gonna sing cream cream street hear truck outside neat cream block little chime reel cream ring play music learn cream ring chime afternoon fine cream street hear truck today aneat aneat aneat cream block chime chime reel cream street little truck know aneat neat cream block hear chime know reel cream street little truck know aneat aneat aneat cream block chime chime reel cream street hear truck today neat neat cream ring chime afternoon fine time cream ring play music learn cream ring chime afternoon fine,pop
guess heart break eye know get know fool will baby hopelessly devote lyric commercial,pop
know lookin hear voice plain fool fell know lookin hear voice know lookin hear voice word come right right understand mean know lookin hear voice know lookin hear voice remember word say word say remember voice head head remember word say word say hear voiceit voice iscool voice warm voice need word right cool voiceswarm voice voice need wordit warm voicesyour voice cool voice need hear voiceit voice iscool voice warm voice need need need,pop
heroes fall grind like hell magnet pull knees eye idol eye jerk motion revive mouth mouth resuscitation idolize motor motor break hearted rust rot fall apart lock hair belt wear want soul soul heroes fall grind like hell magnet pull knees eye idol eye,pop
runnin feelin disguise findin reason alibi breezin youre head fall lookin excuse hide shame little loose end change thing lose runnin back wall youre head fall fall starin window pourin rain tryin hide sorrow sweet champagne lose trouble bubble wine make easier easier waste chance feel sweet romance real cause dance back wall head fall head fall head fall fall head fall head fall fallin fallin fall fallin fallin head fall,pop
pity human race ignorant plenty devote live icon know pity eons past early start civilization human aggression bear pity future come government omnipotent worse pity pity billions ignorant people pity pity mass aggression pity pity future centuries come billions ignorant people future centuries come mass aggression matter look past question gonna endure aggression inside wipe species world pity pity mass aggression billions ignorant people future centuries come mass ignorant people future centuries come,pop
gonna steal heart away gonna steal heart away away pack place time shoulder young older home blow away sight mean days number plan want chaos madness help feel sadness choice face best start hold send stories lose home blow away gonna steal heart away gonna steal heart away gonna steal heart away gonna steal heart away gonna steal heart away gonna steal heart away,pop
hear rain hear rain hear rain kill pain hear rain hear rain hear rain kill pain bury lone prairie prarie water washin bury lone prairie friendly call coyote bury lone city sewer water color bury lone city sewer water daughter watch rain think insane watch rain think insane watch rain think insane watch rain think insane hear rain hear rain hear rain,pop
body float street burnsmell factory close romanticize things know great great bath beat path pound door mighty zombie talk posterity say good days goodbye mind need lololoving arm need lololoving arm fall word hand inside puppet head hand inside puppet head hand inside hand inside hand inside puppet head subway work try boss know want somebody pupupuppet head bububusted better thing involve wouldn hand inside puppet head hand inside puppet head hand inside hand inside hand inside puppet head memo dumb things gotta touch puppet head quit write goodbye note say check mail church change pupupuppet head bububusted school hand inside puppet head hand inside puppet head hand inside hand inside hand inside puppet head hand inside puppet head hand inside puppet head hand inside hand inside hand inside puppet head,pop
tell world feel like world turn back walk away count stay remember circus come frighten clown wasn nice know strong look world feel like world time cry felt go leave remember memories think days world go leave remember memories think days world baby,pop
today miss smile pleasant memory things life worthwhile things worthwhile walk talk laugh place heart think today years spend pleasant memory place go place go today miss smile pleasant memory things life worthwhile things worthwhile walk talk laugh place heart,pop
stand street start want hide love feel reel stop start remember certain look eye easy resist walk love feel reel stop start love feel close apart give want heart yesterday haunt maybe share love feel reel stop start love feel matter love feel take long time goodbye get hard feel love love feel love feel love feel love feel,pop
daddy remember daddy remember leave city years promise come care years go sign daddy mother die heart attack years hear marry leave family daddy remember daddy remember wander streets soweto place home try years woman marry good daddy daddy remember remember daddy daddy remember daddy daddy daddy remember daddy daddy daddy remember remember daddy daddy remember yeah daddy remember yeah yeah remember daddy remember daddy remember daddy daddy,pop
