lyrics,genre
clothesline cold eye wash away face tell wrong go gotta best decorate die die bowl bitter bean bowl bitter bean outside high quarter moon mist hang want rock chair outta cause longer live longer need bowl bitter bean bowl bitter bean corner store praise holiday close eye tight away away away pull trigger away away away,pop
blue wear blue bluer night softer satin light star wear blue bluer eye warmer tender sigh hold tightly feel rapture grow like flame burn brightly leave go glow blue heart precious warm memory years blue tear wear blue heart precious warm memory years blue tear blue,pop
puppy anka call puppy guess know young heart feel call puppy teens tell fair away dream night tear tear vain pray maybe someday arm help help help answer tell puppy,pop
phys teacher work hard relax school sit baby hold hand ding ling come popsicle orange lemon lime fudge tutti frutti grape fine chick good eat popsicle stick popsicle bama bama popsicle bama want cool trick come stick people popsicles kick baby save stick brother sister quiet mouse popsicle stick build popsicle house popsicle bama bama popsicle bama want cool trick come stick hear ding ling popsicle goody save popsicle wrappers long phonograph play record popsicle bama bama popsicle bama want cool trick come stick,pop
baby alright feel tear heart tell maybe yearn turn heart inside doubt think forget time face know inside wrong feel tear heart tell maybe come heart grind girl think forget time face know inside wrong feel tear heart tell maybe yearn turn heart inside doubt,pop
music stop people know songs moment blink world know changin moment moment moment spring singin moment road lead tomorrow bringin mister dreamcometrue walk door go fast couldn moment music stop people know know songs songs moment music stop,pop
long go long go friends persuasion admit scheme help suspicion cause dumb say intend break scene pretend happen long go long go friends persuasion admit scheme help suspicion cause dumb say intend break scene pretend happen long go long go long long go long long go long long go,pop
kill athe beat people think know best little mind create world bolt throw cage lock hate people steal tell maybe dead cold doubt escape cause fate scenario stain brain eye blurry anymore breed pain heart bloody anymore stick afraid risk reality afraid cause pain face insanity venture gain fear cage help stick helpless rage tell maybe dead cold doubt escape cause fate scenario petrify tell maybe dead cold doubt escape cause fate scenario stain brain eye blurry anymore breed pain heart bloody anymore,pop
lady lady lady lady come lady green canyon meadows hear bird sing spring know stay lady talk everafter lady near hard time darling evolution draw near look eye whoa look surprise plan darling evolution draw near lady oooh lady lady stay lady talk everafter lady lady lady lady stay lady lady come lady lady darling know heart sing come sing song sing sound lady lady darling like come spring come sing song sing song lady lady darling like come spring come sing song sing song lady lady darling like come spring come sing song sing song lady lady,pop
gonna come surprise impressions awrong tonight sittin cancan doin panoram nothin contemplate nothin search nothin integrate nothin cept think nothin cept fall blue want panorama yeah panorama want panorama panorama gonna comin entanglements compromise picture knees lookin shoot turnin offer rippin lookin awaay pullin flag cause away nothin cept think youou yeah want panorama panorama want panorama panorama gonna outta push button deal daddyo gonna trouble gonna chance break bubble rippin lookin away pullin flag cause away nothin cept think want panorama panorama say want panorama panorama want want panorama want want panorama panorama panorama panorama want panorama panorama panorama want panorama panorama want panorama panorama panorama panorama panorama panorama panorama panorama panorama panorama panorama,pop
hide away away know hide away piece mind away away mind piece mind today hide hide hide away live hide inside head life dead hide hide hide away hide away away know hide away,pop
green alive seven smell child smell line survival silver buddha silver bullet learn ride earth live belly enemy citybirth need radar scent stink stink sweat stink cologne baccy hash silver buddha silver bullet pull pull pull pull woah thing life pull thing life pull thing life life life pull see coat track drop pink like see light see reason fight silver buddha silver bullet see face feet away unbeknown prey look american eye little life little wife strike violence silver buddha silver bullet pull pull pull pull woah thing life pull thing life pull thing life life life pull thing life pull thing life pull thing life life life life life life life life life pull,pop
rest head soul night ahead dream slumber come darkness fall shadow dance wall dream sleep sleep dream real sleep unplug phone night young catch fall know dream face eye close recognise danger slumber come darkness fall shadow dance wall dream sleep sleep dream real sleep unplug phone night young catch fall know dream catch fall fall catch fall know dream catch fall know dream fall fall catch fall fall catch fall fall catch fall fall,pop
tokyo live shintaro little koga ninjas try away shintaro koga ninjas help fight look come samurai gisha girls silk curl giggle want comb pony tail samurai little chap tell slice tombay mist toyko live shintaro toyko live shintaro toyko toyko,pop
scratch scandals twilight try shock instead idle hand orient pass magic pillow head attractive inside moral kiosk inside cold dark twilight inside cold dark twilight scratch scandals twilight laugh like horae sour landslide step dash rove attractive inside moral kiosk inside cold dark twilight inside cold dark twilight scratch scandals twilight try shock instead idle hand orient pass magic pillow head attractive inside moral kiosk inside cold dark twilight inside cold dark twilight inside cold dark twilight inside cold dark twilight,pop
come close eye touch greet reach stretch hand come close eye touch meet reach stretch hand sit room hear call thousand away mean hurt take surprise close eye oooooh lady come close eye touch greet reach stretch hand come close eye touch meet reach stretch hand explain feel begin close eye,pop
long time know time like yesterday lovers pass leave tonight hold tight weak weak weak weak weak presence beauty friends ask quiet dont know think stop fall later home weak weak weak weak weak presence beauty cause leave tonight choice hold tight weak weak weak weak weak presence beauty weak darling weak theres doubt weak weak weak presence beauty weak youre world weak girl weak weak weak presence beauty,pop
color coal lift head pillow fall shiver bone think weather quiver lips force lungs fill breathe lately leave shiver bone think weather quiver voice cold rainy earth away hear sound noon chime bout half shiver bone think weather quiver need scold need grab pull poster dull torpor pull downward long time better days prayers nightly pass away color blind lift head pillow fall shiver bone think weather quiver voice cold rainy earth away shiver quiver,pop
rule unto brother realm understand fiftysecond capacity mind demand poor unfortunate myriad things like pick paper pick paper talk friend talk friend history future history future violence revenge shame end psychological drama guilty guilty enter life know infinite complexities ability freedom fragile laugh bleed smile shame end psychological drama guilty guilty guilty enter life know sacrifice shame end psychological drama guilty guilty guilty enter life know infinite complexities guilty guilty enter life know sacrifice guilty guilty guilty enter life know infinite complexities guilty guilty guilty enter life know ultimate necessity,pop
hold head trampoline finally roof finally roof near time velouria cover travel career travel career velveteen velouria velouria velouria velouria finally roof finally roof lemur skin reflect shine shine tide summer summer summer velouria velouria forever green know california california tear shasta sheen velouria velouria velouria velouria velouria velouria velouria velouria velouria velouria velouria velouria velouria velouria velouria,pop
broaden sky thee night night scratch claw grip rail live hell know try know hard know try like daze away place know state mind tune time choose thing time feel pain calm sane place watch watch leave whoa leave gotta say wonder leave wonder stop watch say watch watch watch yeah corner stealin eye arm hold knees rock forth life mean feel walk door rip away memories remember lord lord watch watch leave leave want sixteen free yeah wonder,pop
walk hand hand breathe cool salty turn kiss eye heart feel thrill compare lips cling wonderful wonderful wonderful stand gaze earth turn melt arm darling moment share wonderful wonderful wonderful world wondrous things true wouldn mean quiet even lose world feel glow arm open aware treasure hold wonderful wonderful wonderful wonderful wonderful wonderful,pop
felt yesterday today hurtin yeah hurtin time go right hurtin yeah hurtin walk away pain begin know heart apart sure hurtin yeah hurtin walk away pain begain know destiny hurtin yeah hurtin,pop
lookin compete beat cheat mistreat simplify classify defy crucify want baby friends lookin fight frighten tighten drag drain chain bring want baby friends want fake shake forsake lookin feel like like like want meet spin select dissect inspect reject want baby friends baby friends baby friends,pop
awayay lose souls revelry run wild run free kid live like renegade live like renegade renegade renegade long live pioneer rebel mutineers forth fear come close lend live like renegade live like renegade renegade renegade hail underdogs hail kid hail outlaw spielbergs kubricks time time amend time break rule begin live like renegade live like renegade renegade renegade,pop
long time look fine proud woman proud womankind hair longer prettier feel unusual rid flash long time look good proud woman proud womanhood change pretty like feel pretty touch long time look fine proud woman proud womankind change pretty like feel pretty touch years look drag hippie hippie eye sadder understandable amaze spend days keep long time long time long time long time long,pop
guess guess somebody steal thunder somebody gonna soon freakin live somebody smash action bust revenge sweet gonna satisfaction gonna sweets tell lock doors winda house consequence tell pawlike finger best somebody steal thunder wonder know goof blunder mean blind tell lock doors winda house consequence tell pawlike finger best somebody steal thunder wonder know goof blunder gonna lose tiny mind kind tryin party line steal thunder wonder somebody steal thunder wonder somebody steal thunder wonder,pop
darling go darling go persuade instead tenderness heartache instead arm fell unaware loneliness wait close door heart girl turn lock away darling go darling go say love life beautiful pass soon come heart turn walk walk away strip dream give take look look love look face cry leave leave word sound sweet know heart cry touch baby lonely fade darling go darling go darling go talk darling go,pop
furay singin song want listen want listen makin time makin smile thinkin thinkin settlin road agin hotel home hotel home wear face care miss woman miss woman settlin hummin sound hear music,pop
come thunder roll drum evil sons overrun count sin judgment come checkerboard nights days save fall earth pray judgment come claim word prophet stone hand poison revelation sign sand checkerboard nights days save fall earth pray judgment come claim word prophet stone hand poison revelation sign sand,pop
walk talk days days days think things forget time lover hard risk days days afraid live life song lose long move move things bind improve days days days cornerstones count time quarter tone friend confront failures forget,pop
decide methods jive truly believe try live hop someday winners change mind jump fence dial sign thing thing necessary live hop someday winners know tell success thing join rest truly believe live hop someday winners oooh tell sweet success oooh tell sweet success,pop
want lord like fall tide turn recover power perfection power peace merely connenction power protection tide life flow direction stream change days turn ways pilot mind right direction,pop
dreamer unwoken fool high eldorado,pop
till white bloom leave leave lonely goodbye till till white bloom summer days end valley soon time come apart like come spring time return spring time come till white bloom leave leave lonely goodbye till till white bloom till white bloom leave leave lonely goodbye till till white bloom goodbye till goodbye till goodbye till,pop
come home clothe dirty change like give give give give tattoo tummy mummy play rummy think kind funny keep money give give give give silver armadillo underneath pillow think cupie crazy mind give give give give give give give give give give give,pop
lose expose stranger things come scar hurt long time hear matter hard scream sensation slave sensation hunger tear inside haunt tell wander inside tear apart sensation slave sensation fall relief mother leave sheer shore seek crimson taste divine hear matter hard scream sensation slave sensation fall,pop
inch floor want burn soul tire truth say pain easy word word hear hear hear hear hear hear scream come child come hand know gonna night word word hear hear hear hear hear hear hear hear hear hear,pop
lose heart tonight turn walk away cause feel lose control stay cause arm fall baby fall baby wonder touch feel right tomorrow want know fall baby fall baby know right guess fall fall baby fall baby siempre estoy ando besando labios acariciando piel abrazandome ansias imaginando amas como podria amarte know fall baby fall baby fall fall baby fall fall baby,pop
know wrong forgive cheat mistreat wrong forgive know go commit crime suffer apologize baby baby cause wrong forgive forgive forgive forgive forgive,pop
leave days memory souvenirs letter blue photograph souvenirs tokens rest treasure chest best consolation count apart teardrops start break heart souvenirs count apart teardrops start break heart souvenirs,pop
whisper whisper whisper whisper word seldom pass whisper long hold arm bring hear sweet things whisper sound soft dear tender whisper sweet things seldom hear hardly hold close whisper whisper whisper,pop
leave leave walk walk winter winter safe warm safe warm california dreamin california dreamin winter stop church pass knees knees pretend pray pretend pray know preacher like cold preacher like cold know gonna stay know gonna stay california dreamin california dreamin winter leave leave walk walk winter winter tell tell leave today leave today california dreamin california dreamin winter california dreamin winter california dreamin winter,pop
hold tight count gotta stay close hold tight sing shout ride roundabout hold tight shut eye girl suit size forget guy fall time hold tight hold tight hold tight hold tight feel real hold tight carousel girl soon ring hold tight swing swing high gonna fall time hold tight hold tight hold tight hold tight count gotta stay close hold tight sing shout ride roundabout hold tight shut eye girl suit size forget guy fall time hold tight hold tight hold tight,pop
buy farm country take growin lettuce milkin cow buy farm country buy farm country spend time hayloft mice bunnies spend time country good livin farm good livin farm good livin farm come door neighbour comin road look regal ridin toad name lightnin toad lightnin hand shoulder sugar know whinny like boulder gotta work clear away log shinin westwards yeah think saddle frog outta,pop
picture word music guryan days time picture remember feel cloudy days come smile face picture remember things smile stranger picture look aren picture pride days time picture remember things share dream dream come picture renew dartmoor music permission right reserve,pop
healer healer heal hand make quick smile eye himalaya mountain rishikesh california beach house face go girl fame go heal folks healer healer heal hand make quick smile eye get help trust quickly things like healer cure people hand fan feel heal hand healer healer healer healer,pop
know runaround give suppose tell wrong bitter pill come mistake know make string want hate lose devil deep blue forgive cause forget devil deep blue ought cross list come knock door fate heart twist come run hate guess devil deep blue devil deep blue know runaround give suppose tell wrong,pop
sigh dont forget lovers fate keep say fall wander finally somebody true blue think see mean cross boss wouldnt give thrill fault wonderful,pop
mind waitin want standin waitin night baby girl right mind mind girl mind late tryin close believe things tell baby gonna goodbye stayin mind mind girl mind late girl believe tellin time hesitate turn away mind mind girl mind late late late late late come baby mind mind late mind late mind late mind late mind late mind late late late late mind mind late mind mind mind mind,pop
tell mind gather best kind prophets speak word fate childhood end take bait power deep inside look know try rely course fool wise burn stakeah look head bury deep sand hide evil hand prophets speak word fate childhood end take bait power deep inside look know try rely course fool wise burn stakeah,pop
diggity ziggity boom diggity ziggity boom hold tight dream anybody kiss thataway bring thataway kiss thataway wonderful feelin feel thataway tell life diggity ziggity boom diggity ziggity boom hold tight know heart zing thataway tingaling thataway sing thataway say goodbye trouble go thataway come life diggity ziggity boom diggity ziggity boom hold tight cute little cottage thataway sky blue thataway dream come true thataway share thataway rest life diggity ziggity boom diggity ziggity boom hold tight diggity ziggity boom future shine diggity ziggity boom moment,pop
repeat song,pop
stare lie face stare look slide banister escalator slide banister elevator stand land stand look assist solve mystery somebody assist arrange symmetry muffle footsteps carpet spiral step start spin floor ceiling balance floor ceiling upside stare lie face stare look,pop
hand word come easy try search forget line slip away quickly unkind complain feel need explain say time need believe turn turn feel sound feel sound come deep inside emotion guide turn turn wait begin forget stand look face search eye servant till music play moment feel days fulfil desperation show ugly face ways escape time live answer simple know look easier avoid question inconclusive elusive,pop
ngomhla sibuyayo ngomhla sibuyayo ngomhla sibuyayo kophalal igazi ngomhla sibuyayo ngomhla sibuyayo ngomhla sibuyayo kophalal igazi bakhala uvorster bakhala uvorster ngomhla sibuyayo kophalal igazi ngomhla sibuyayo ngomhla sibuyayo ngomhla sibuyayo kophalal igazi september port weather fine business usual police room biko biko biko biko biko biko yihla moja yihla moja dead dead sleep night dream outside world black white colour dead biko biko biko biko biko biko yihla moja yihla moja dead dead blow candle blow flame begin catch wind blow higher biko biko biko biko biko biko yihla moja yihla moja dead dead eye world watch watch senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni senzeni,pop
time look eye paralyze paralyze time step time think thousand guy want realize time step think live away think live away hardly tomorrow come time step time step think live away,pop
boundary border right wrong tariff self freedom feel criminal pied heart mind pied heart mind nature nature nature nature,pop
underneath dreamlit eye shade sleep drive away moon pale outside breathe shift careless head untroubled chaos live night take dear know gonna need depend tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come night lie arm wonder know look like baby fast asleep dangerous world shin brightly like million years feel small underneath universe know gonna need depend tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come know gonna need depend tomorrow come till tomorrow come tomorrow come,pop
fell asleep silence street fight free world give sound water call call afraid dark surround hide dirt grind free wind surround afraid sleep night afraid sleep night free like holders hold know road send know lead home real like bone body real like flesh cover grave real like flesh cover grave gaurds send come maybe change mind plea forgiveness afraid wrong wrong maybe long long,pop
start dirty road start go cross world learn wing come hardest thing good days return rock melt burn learn learn wing learn come learn hardest thing learn life beat break heart steal crown start know guess know learn cloud go learn come learn learn wing come hardest thing learn learn cloud go learn come learn learn learn learn learn learn learn learn,pop
time baby miss kiss like anymore ask doin fine need little time think need baby know baby leave think world tear apart baby break break heart tear eye baby think go wrong free tell wanna nights share baby mean thing baby leave think world tear apart baby break break heart think need baby think baby think world tear apart break break heart baby leave think world tear apart baby break break heart break break heart baby thing world tear apart break break heart,pop
personal personal personal think crab undermine backstab clearly rain go pain go wrong time need support try play like indoor sport like racquetball tennis pool know attempt clever cleverness impress cause expose like person undress cause guru gonna start step cause hurt threat personal personal personal personal loop hook rhyme style troop think weak beat come need quit flip line rhyme sound like ought laws yap jaw originality overflow truth wish live life live kick lyric kick mind think quick premier drop beat verse sound doper personal personal personal personal personal personal personal cause come like time days keep busy make power move remember shouldn jealousy like stop come cause tell business kid know like daytime talk tell jerk like personal personal personal personal personal,pop
share life change color need look wanna follow hold passion inside hide close door wanna hurt anymore stay arm dare imagine walk away right heart break wall strength know like know memory survive hold need look wanna follow hold passion inside hide remember forever close door wanna hurt anymore stay arm dare imagine walk away close door wanna hurt anymore stay arm dare imagine walk away walk away dare walk away,pop
want woman hang kick thing thing want woman mood kind girl tell dude tell kick shoe relax feet party xscape beat kick kick kick kick tell kick shoe relax feet party xscape beat kick kick kick kick want woman cook good meal woman treat like homie chill want woman good lay kind woman sack tell kick shoe relax feet party xscape beat kick kick kick kick shoe relax feet party xscape beat kick kick kick kick shoe relax feet party xscape beat kick kick kick kick shoe relax feet party xscape beat kick kick kick niggas strictly niggas niggas real niggas niggas strictly niggas niggas real niggas niggas strictly niggas niggas real niggas niggas strictly niggas niggas real niggas kick shoe relax feet party xscape beat kick kick kick kick shoe relax feet party xscape beat kick kick kick,pop
days diamonds days rock doors open roads block sundowns golden fade away come cause heart crush hold forever wall fall island barricade keep danger hold pain half ocean half heart crush hold forever wall fall things things go heart crush hold forever wall fall heart crush hold forever wall fall,pop
yeah live tell wonder things small tell magic spell give world tell breathe go change live cause things change worse crazy world live half immerse future virtual insanity govern useless twist technology sound live underground think mess hard know begin slip sickly tie earthly mother choose colour child nature say yesterday leave pray think time religion whoa insane synthesize strain futures tell future virtual insanity govern useless twist technology sound live underground sound live underground virtual insanity forget virtual reality yeah know yeah virtual insanity livin change yeah things livin virtual insanity world change cause go virtual virtual insanity livin livin virtual insanity yeah future virtual insanity govern useless twist technology sound live underground live window know worse ramble worse foolish mind virtual insanity live yeah alright,pop
cause leave throne cause leave throne december hear talk give throne york cause leave throne great cause abdicate cause leave throne say sorry grieve help leave cause leave throne power buy leave yacht boat cause leave throne flute play halove cause money store leave lady baltimore cause leave throne donut know simpson bone cause leave throne cause leave throne december windsor go kick cause leave throne cause leave throne cause leave throne lova cause leave throne cause leave throne cause leave throne sound double kiss cause leave throne sound double kiss cause leave throne lova,pop
sweet sweet sweet little sweet little sweet sweet sweet little baby sweet little sweet sweet sweet little whoa yeah sweet little sweet sweet sweet little hand hold cold kiss thrill soul sweet little feel fine whoa sweet little sweet sweet sweet little yeah sweet little sweet sweet sweet little word hear wild time near sweet little yeah word hear wild time near sweet little whoa yeah sweet sweet sweet little yeah sweet sweet sweet little sweet sweet sweet little sweet sweet sweet little sweet sweet sweet little whoa sweet sweet sweet,pop
word music branislau kaper deutsch song song hilili hilili hilo song song know song song love window watch rain hilili hilili hilo tomorrow probably hilili hilili hilo song song hilili hilili hilo song song know song song love window watch rain hilili hilili hilo tomorrow probably,pop
girl girl away little girl like girl time catch look away little girl wish girl know like away maybe stay near like distant near little girl girl know like maybe stay away away girl away girl away girl,pop
start little glance right away thinkin bout romance know ought slower know brand affair beautiful thing careful think pain bring make feel make heart feel make days wrong make nights long mind today go tomorrow go fast right think perfection time exception know hate downer leave say good remember things like feel heart feel days wrong nights long mind today go tomorrow go fast mind today go tomorrow go fast today go tomorrow go fast,pop
wonder stay band song play corner eye little girl waltz lonely people fell waltz forever goin strong good flame die heart break say goodbye waltz lonely people fell waltz forever leave tear orchestra play laaa laaaa waltz lonely people fell waltz forever laaaa,pop
hummingbirds little girls wear pigtails morning morning merrygorounds go morning morning summertime look flower morning morning,pop
bear natural loser recall raise brew poker dollar blackjack hand dealer better twobit hand gamblin runnin gamblin crap game losin roulette card bind break bust cause call natural lover lady natural gambler share,pop
artist time simple paint mountain high poet know feel poetry deep inside soul eye masterpiece work heart girl know start tell depend inspiration wish writer songs post life long symphony express pict happiness bless eye masterpiece work heart girl know start tell depend inspiration eye masterpiece work heart girl know start eye masterpiece work heart baby hell start tell,pop
need close eye want heartbeat away need hold hand touch know keep warm night space telephone place smile know travel forever cold hold like need close eye want babe heartbeat away easy road driver heavy load know travel lifetime cold hold like need need hold hand touch know keep warm night need close eye right keep warm night hold hand hold hand darling darling want heartbeat away need darling want darling,pop
shadow mirror leave light things bite mix mix mix trick thinkin believe eye forever arrive mix mix mix say leave leave alright alright say leave leave alright makin picture makin scenes window come makin dream mix mix mix say leave leave alright alright say leave leave alright alright say leave leave alright alright say leave yeah leave alright alright leave leave alright alright yeah leave leave alright alright alright alright,pop
spin spin round like think win long long time gonna long long time gonna begin spin round like think win,pop
anger sense run amok bewilder delude truck tongue inside felt like time womb wake headache split skull room floor head press knees teeth sink flesh say baby sweetheart turn anger kiss slug sticky shag look tile remember groan move animal skill rub face sweat chest notice scent start change face go berserk vein bulge brow say baby sweetheart bondage abuse facility blackmail emotions confuse demon devotee sure attentions sweet wish shoot dark coin teeth head neck say say say dead say baby sweetheart,pop
guess time look guess easy winner prize dream come true dream come true steal know story somethings change beautiful girl prearrange life come free wear come naturally dream come true dream come true steal know solo guess time look guess come easy winner prize ones know,pop
want argue victim cause maybe burn want talk traitor cause loyalties turn want fight liar cause ways want hear winner cause know drop count baby stop life short waste precious time life short waste precious time liquid diet sure lose pound doctor vacation take medication wind lose take paris cause swear scare swift decline remember bout days september wine drop count baby stop life short waste precious time life short waste precious time precious time precious time precious time life short waste precious time talk telephone long distance york rome home like fortress come florist maid telephone feel tire dress hang excuse shout drop count baby stop life short waste precious time life short waste precious time life short waste precious time precious time precious time precious time life short waste precious time,pop
presidential election years hear urgent cry society blood oligarchy oligarchy oligarchy oligarchy,pop
hear outside wait door place leave hide corner phone tell home tongue cause nerve meet facetoface word hide place dial number hang phone silly crush lonely afternoon follow till dark chance tell feel time real scar death cause nerve meet facetoface word hide place dial number hang phone silly crush dream walk dream walk tell lovestruck cause look eye hear outside wait door place leave hide corner phone tell home tongue cause nerve meet facetoface word hide place dial number hang phone silly crush dream walk dream walk tell lovestruck cause look eye dream walk dream walk tell lovestruck cause look eye,pop
debonair lullabies melodies reveal deep despair lonely nights know feel slyest rhyme sharpest suit miracles real like flight sweet night know right hold tight soothe right make sight good world tonight smokey sing hear violins smokey sing forget pack things spread wing door slam door ring smokey sing sing elegance eloquence sale rent hire match best liar symphonies soothe rage lovers hearts catch like flight sweet night know right hold tight soothe right make sight good world tonight smokey sing hear violins smokey sing forget pack things spread wing smash hell heaven bring smokey sing sing true croon original originator scream innovator compare compare smokey sing smokey sing hear violins smokey sing forget pack things spread wing throw ring smokey sing smokey sing smokey sing,pop
cool anymore take look sign roll mind feel release bitter think couldn stay look reflection stranger face go walk away lose girl try save mind toss turn stay week drag take think tell later hard barrel wall cool anymore leave close door know escape past look laugh worst enemy best think couldn stay look victim admit defeat look victim admit defeat,pop
secret heart afraid simple word fear overhear wrong secret heart secret heart mysterious sacred maybe act tough maybe wrong secret heart secret try conceal die reveal tell feel secret heart come share loneliness admit secret heart secret try conceal die reveal tell feel secret heart share secret heart,pop
wanna share dream wanna share wing like dreamers touch heart queen break hearts daytime friends nighttime fool wanna play game break rule tear freeze tear geronimo cadillac make girls geronimo heart drag geronimo cadillac make girls geronimo heart drag geronimo cadillac toss head toss turn burn make geronimo cadillac baby hold toss turn burn make look eye eye fool touch heart boulevard break dream time place tear freeze tear geronimo cadillac make girls geronimo heart drag geronimo cadillac make girls geronimo heart drag geronimo cadillac toss head toss turn burn make geronimo cadillac baby hold toss turn burn make geronimo cadillac make girls geronimo heart drag,pop
